Factor Year,Factor Number,Factor Date,Customer ID,Order ID,Start of rental,End of rental,Machine ID,Product Group,Product Category,Amount,Row Reason,Days Sold,Warehouse Unit,Sales Quantity,Sales Unit,Month
2023,IT  007789,2023/11/30,cust168,2021/ON  005976,2021-07-22,2024-07-29,S715,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007790,2023/11/30,cust168,2021/ON  005977,2021-07-22,2024-07-29,S716,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007791,2023/11/30,cust168,2021/ON  005978,2021-07-22,2024-07-29,S717,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007792,2023/11/30,cust168,2021/ON  005979,2021-07-22,2024-07-29,S718,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007793,2023/11/30,cust168,2021/ON  005980,2021-07-22,2024-07-29,S719,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007794,2023/11/30,cust168,2021/ON  005981,2021-07-22,2024-07-29,S720,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007795,2023/11/30,cust168,2021/ON  005982,2021-07-22,2024-07-29,S721,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007796,2023/11/30,cust168,2021/ON  005983,2021-07-22,2024-07-29,S722,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007797,2023/11/30,cust168,2021/ON  005984,2021-07-22,2024-07-29,S723,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007798,2023/11/30,cust168,2021/ON  005985,2021-07-22,2024-07-29,S724,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007799,2023/11/30,cust168,2021/ON  010244,2021-12-16,2024-07-29,S691,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007800,2023/11/30,cust168,2022/ON  001153,2022-02-21,2025-02-20,S757,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007801,2023/11/30,cust168,2022/ON  001154,2022-02-21,2025-02-20,S756,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007802,2023/11/30,cust168,2022/ON  001338,2022-03-01,2025-02-28,S755,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007803,2023/11/30,cust168,2023/ON  000996,2023-02-13,2024-12-31,S791,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007804,2023/11/30,cust168,2023/ON  000997,2023-02-13,2024-12-31,S792,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007805,2023/11/30,cust168,2023/ON  000998,2023-02-13,2024-12-31,S793,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007806,2023/11/30,cust168,2023/ON  001001,2023-02-13,2024-12-31,S794,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007807,2023/11/30,cust168,2023/ON  001003,2023-02-13,2024-12-31,S795,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007808,2023/11/30,cust168,2023/ON  001004,2023-02-13,2024-12-31,S796,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007809,2023/11/30,cust168,2023/ON  001005,2023-02-13,2024-12-31,S797,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007810,2023/11/30,cust168,2023/ON  001007,2023-02-13,2024-12-31,S799,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007811,2023/11/30,cust168,2023/ON  001009,2023-02-13,2026-02-13,S800,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007812,2023/11/30,cust168,2023/ON  001593,2023-02-13,2024-12-31,S798,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007813,2023/11/30,cust168,2023/ON  005972,2023-08-31,2026-08-31,S829,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007814,2023/11/30,cust168,2023/ON  005976,2023-08-31,2026-08-31,S830,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007815,2023/11/30,cust168,2023/ON  005978,2023-08-31,2026-08-31,S833,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007816,2023/11/30,cust168,2023/ON  005979,2023-08-31,2026-08-31,S834,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007817,2023/11/30,cust168,2023/ON  008176,2023-11-10,2024-11-10,S835,Column Lifts,Column Lifts,284.0,ADN,21.0,GG,0.71,MES,11.0
2023,IT  007819,2023/11/30,cust116,2017/ON  000708,2017-02-08,2024-12-31,S513,Vertical Lifts,Electric Vertical Lifts,350.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007820,2023/11/30,cust128,2023/ON  000395,2023-01-01,2024-12-31,S562,Rotating Boom Lifts,Articulated Electric Boom Lifts,920.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007823,2023/11/30,cust60,2022/ON  006373,2022-08-25,2024-05-14,S554,Rotating Boom Lifts,Articulated Electric Boom Lifts,987.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007828,2023/11/30,cust117,2019/ON  006185,2019-08-02,2024-09-05,S647,Rotating Boom Lifts,Articulated Electric Boom Lifts,650.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007829,2023/11/30,cust156,2022/ON  004211,2022-06-10,2024-03-14,S743,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1090.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007830,2023/11/30,cust156,2023/ON  000661,2023-03-17,2024-06-30,T123,Telehandlers,Fixed Telehandlers,1255.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007831,2023/11/30,cust33,2023/ON  006852,2023-09-22,2024-08-20,S485,Vertical Lifts,Electric Vertical Lifts,1176.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007832,2023/11/30,cust33,2022/ON  008155,2022-11-25,2024-08-24,S734,Rotating Boom Lifts,Articulated Electric Boom Lifts,1995.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007833,2023/11/30,cust33,2022/ON  004439,2022-08-03,2024-04-10,T130,Telehandlers,Rotating Telehandlers,3360.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007834,2023/11/30,cust33,2022/ON  009034,2023-02-17,2024-05-10,T170,Telehandlers,Rotating Telehandlers,4410.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007835,2023/11/30,cust79,2021/ON  001564,2021-02-24,2024-03-19,S677,Rotating Boom Lifts,Hybrid Articulated Boom Lifts,1600.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007837,2023/11/30,cust119,2023/ON  005046,2023-07-26,2025-12-31,S621,Vertical Lifts,Electric Vertical Lifts,325.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007838,2023/11/30,cust119,2020/ON  001275,2020-05-08,2025-06-08,S622,Vertical Lifts,Electric Vertical Lifts,325.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007839,2023/11/30,cust119,2022/ON  001974,2022-04-27,2027-04-30,S695,Vertical Lifts,Electric Vertical Lifts,360.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007842,2023/11/30,cust1112,2023/ON  007444,2023-11-10,2023-12-18,A199,Rent Vans,Rent Vans,455.07,ADS,21.0,GG,21.0,GG,11.0
2023,IT  007845,2023/11/30,cust120,2023/ON  000950,2023-02-09,2024-09-30,G08,Truck Cranes,Truck Cranes,4350.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007846,2023/11/30,cust120,2023/ON  006499,2023-09-11,2024-04-18,S634,Rotating Boom Lifts,Articulated Electric Boom Lifts,2100.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007848,2023/11/30,cust120,2022/ON  002321,2022-04-26,2024-03-15,T109,Telehandlers,Rotating Telehandlers,2800.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007849,2023/11/30,cust120,2023/ON  007521,2023-10-01,2024-05-31,T168,Telehandlers,Fixed Telehandlers,1200.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007852,2023/11/30,cust566,2023/ON  006883,2023-10-23,2024-07-29,T84,Telehandlers,Fixed Telehandlers,1150.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007854,2023/11/30,cust15,2017/CC  001864,2017-11-20,2024-08-31,S579,Vertical Lifts,Electric Vertical Lifts,420.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007854,2023/11/30,cust15,2020/CC  010749,2020-12-09,2024-06-12,S521,Vertical Lifts,Electric Vertical Lifts,588.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007854,2023/11/30,cust15,2023/CC  003291,2023-09-07,2023-12-14,S526,Vertical Lifts,Electric Vertical Lifts,420.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007854,2023/11/30,cust15,2023/CC  003361,2023-10-31,2023-12-04,S446,Vertical Lifts,Electric Vertical Lifts,798.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007854,2023/11/30,cust15,2023/CC  003362,2023-10-31,2023-12-12,S483,Vertical Lifts,Electric Vertical Lifts,798.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007856,2023/11/30,cust90,2023/ON  007871,2023-10-27,2024-04-29,S581,Vertical Lifts,Electric Vertical Lifts,616.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007858,2023/11/30,cust440,2023/ON  002416,2023-04-01,2023-12-27,S494,Vertical Lifts,Electric Vertical Lifts,330.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007859,2023/11/30,cust440,2023/ON  002418,2023-04-01,2024-03-07,S486,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007860,2023/11/30,cust440,2023/ON  002420,2023-04-01,2024-05-08,S183,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007861,2023/11/30,cust440,2023/ON  002421,2023-04-01,2024-12-31,S212,Rotating Boom Lifts,Articulated Electric Boom Lifts,850.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007862,2023/11/30,cust440,2023/ON  002425,2023-04-01,2024-12-31,S426,Rotating Boom Lifts,Articulated Electric Boom Lifts,850.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007863,2023/11/30,cust440,2023/ON  002426,2023-04-01,2024-12-31,S559,Rotating Boom Lifts,Articulated Electric Boom Lifts,1800.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007864,2023/11/30,cust440,2023/ON  004612,2023-06-26,2024-02-03,T135,Telehandlers,Rotating Telehandlers,2750.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007865,2023/11/30,cust440,2023/ON  006053,2023-09-21,2024-12-31,S645,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007866,2023/11/30,cust440,2023/ON  006055,2023-09-01,2024-12-31,S771,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,1680.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007867,2023/11/30,cust440,2023/ON  006778,2023-10-13,2024-02-09,S341,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007868,2023/11/30,cust440,2023/ON  008005,2023-11-03,2024-12-31,S525,Vertical Lifts,Electric Vertical Lifts,330.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007870,2023/11/30,cust09,2023/ON  006128,2023-08-28,2024-01-03,T132,Telehandlers,Rotating Telehandlers,2400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007871,2023/11/30,cust09,2023/ON  007326,2023-10-10,2024-02-13,T117,Telehandlers,Rotating Telehandlers,2940.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007873,2023/11/30,cust110,2023/ON  007763,2023-10-27,2024-01-30,T140,Telehandlers,Rotating Telehandlers,2600.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007883,2023/11/30,cust125,2023/ON  006989,2023-09-29,2023-12-14,S780,Vertical Lifts,Diesel Vertical Lifts,1260.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007885,2023/11/30,cust829,2021/ON  010543,2022-01-10,2026-12-31,S750,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007886,2023/11/30,cust829,2021/ON  010545,2022-01-10,2026-12-31,S751,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007887,2023/11/30,cust829,2022/ON  001029,2022-02-15,2024-06-03,S753,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007888,2023/11/30,cust829,2022/ON  001031,2022-02-14,2024-07-04,S754,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007889,2023/11/30,cust829,2022/ON  001837,2022-03-18,2026-12-31,S759,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007890,2023/11/30,cust829,2022/ON  001840,2022-03-18,2026-12-31,S760,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007891,2023/11/30,cust829,2022/ON  001844,2022-03-18,2026-12-31,S761,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007878,2023/11/30,cust591,2023/ON  000198,2023-01-23,2025-01-22,S605,Vertical Lifts,Electric Vertical Lifts,400.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  007884,2023/11/30,cust125,2023/ON  006985,2023-09-29,2023-12-26,T152,Telehandlers,Rotating Telehandlers,3045.0,ADN,21.0,GG,21.0,GG,11.0
2023,IT  007895,2023/11/30,cust1150,2023/ON  009057,2023-11-01,2024-06-29,P96,Truck Mounted Platforms,Truck Mounted Articulated Platforms,1800.0,ADN,21.0,GG,1.0,MES,11.0
2023,IT  008418,2023/12/31,cust132,2023/ON  006166,2023-08-30,2023-12-28,T122,Telehandlers,Fixed Telehandlers,1190.07,ADN,21.0,GG,21.0,GG,12.0
2023,IT  008420,2023/12/31,cust351,2023/ON  006199,2023-09-25,2023-12-22,S708,Vertical Lifts,Diesel/Electric Vertical Lifts,630.0,ADN,21.0,GG,21.0,GG,12.0
2023,IT  008421,2023/12/31,cust351,2023/ON  006200,2023-09-25,2023-12-22,S731,Vertical Lifts,Diesel/Electric Vertical Lifts,630.0,ADN,21.0,GG,21.0,GG,12.0
2023,IT  008422,2023/12/31,cust134,2023/ON  006884,2023-09-25,2023-12-29,T83,Telehandlers,Fixed Telehandlers,867.93,ADN,21.0,GG,21.0,GG,12.0
2023,IT  008547,2023/12/31,cust11,2023/ON  009004,2023-12-11,2024-01-05,A242,Rent Outfitted,Rent Outfitted,840.0,ADS,21.0,GG,21.0,GG,12.0
2023,IT  000318,2023/01/31,cust38,2022/ON  006548,2022-08-31,2023-01-21,A215,Rent Vans,Rent Vans,580.0,ADS,20.0,GG,20.0,GG,1.0
2023,IT  000322,2023/01/31,cust165,2022/ON  007982,2022-10-24,2023-01-31,T159,Telehandlers,Fixed Telehandlers,1320.0,ADN,20.0,GG,20.0,GG,1.0
2023,IT  000551,2023/01/31,cust217,2023/ON  000149,2023-01-11,2023-03-08,P124,Truck Mounted Platforms,Truck Mounted Articulated Platforms,1000.0,ADN,20.0,GG,20.0,GG,1.0
2023,IT  000616,2023/02/06,cust266,2022/ON  009763,2023-01-16,2023-02-06,A217,Rent Vans,Rent Vans,600.0,ADS,20.0,GG,20.0,GG,2.0
2023,IT  000755,2023/02/22,cust86,2022/ON  003648,2022-05-23,2023-07-14,S520,Vertical Lifts,Electric Vertical Lifts,800.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000756,2023/02/22,cust86,2022/ON  008342,2022-11-07,2023-07-14,S657,Vertical Lifts,Electric Vertical Lifts,800.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000757,2023/02/22,cust86,2022/ON  004614,2022-06-20,2023-07-25,S769,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,2100.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000758,2023/02/22,cust86,2022/ON  005286,2022-07-13,2024-01-03,T157,Telehandlers,Rotating Telehandlers,3100.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000759,2023/02/22,cust43,2022/ON  007962,2022-10-12,2023-04-12,S598,Rotating Boom Lifts,Articulated Electric Boom Lifts,2000.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000760,2023/02/22,cust43,2021/ON  009839,2021-12-02,2023-09-06,S599,Rotating Boom Lifts,Articulated Electric Boom Lifts,2000.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000761,2023/02/22,cust1121,2023/ON  000236,2023-01-14,2024-12-31,S624,Vertical Lifts,Electric Vertical Lifts,345.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000762,2023/02/22,cust415,2022/ON  003165,2022-05-05,2024-07-29,S609,Vertical Lifts,Electric Vertical Lifts,690.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000763,2023/02/22,cust82,2023/ON  000385,2023-01-01,2023-03-01,S254,Rotating Boom Lifts,Articulated Electric Boom Lifts,1650.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000764,2023/02/22,cust150,2022/ON  007447,2022-09-30,2023-03-31,S770,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1090.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000765,2023/02/22,cust836,2022/ON  009575,2023-01-01,2024-12-31,C02,Electric Cranes,Electric Cranes,1950.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000766,2023/02/22,cust130,2022/ON  008988,2023-02-01,2023-04-19,T79,Telehandlers,Fixed Telehandlers,1030.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000767,2023/02/22,cust58,2023/ON  000366,2023-01-20,2024-01-29,S620,Vertical Lifts,Electric Vertical Lifts,345.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000768,2023/02/22,cust58,2023/ON  000367,2023-01-20,2023-12-01,S655,Vertical Lifts,Electric Vertical Lifts,530.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000770,2023/02/22,cust128,2023/ON  000395,2023-01-01,2024-12-31,S562,Rotating Boom Lifts,Articulated Electric Boom Lifts,920.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000771,2023/02/22,cust823,2022/ON  009872,2023-01-18,2023-07-15,T154,Telehandlers,Fixed Telehandlers,1980.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000772,2023/02/22,cust185,2022/ON  007503,2022-10-04,2023-02-28,T167,Telehandlers,Fixed Telehandlers,2080.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000773,2023/02/22,cust843,2022/ON  009867,2023-01-16,2023-02-28,T171,Telehandlers,Fixed Telehandlers,2045.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000774,2023/02/22,cust846,2022/ON  006290,2022-08-19,2023-02-28,T162,Telehandlers,Fixed Telehandlers,2075.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000787,2023/02/23,cust267,2022/ON  009824,2023-01-02,2023-02-20,P109,Truck Mounted Platforms,Truck Mounted Articulated Platforms,1327.4,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000833,2023/02/24,cust66,2022/ON  008175,2022-11-08,2024-12-31,S316,Rotating Boom Lifts,Articulated Electric Boom Lifts,1100.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000834,2023/02/24,cust66,2020/ON  010083,2021-03-11,2024-12-31,S361,Vertical Lifts,Electric Vertical Lifts,550.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000837,2023/02/24,cust134,2022/ON  005305,2022-07-15,2024-01-29,T101,Telehandlers,Fixed Telehandlers,1600.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000838,2023/02/24,cust134,2022/ON  000774,2022-02-07,2023-09-25,T88,Telehandlers,Fixed Telehandlers,1240.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000839,2023/02/24,cust145,2023/ON  000082,2023-01-10,2023-03-14,S775,Rotating Boom Lifts,Articulated Electric Boom Lifts,1700.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000840,2023/02/24,cust17,2022/ON  000520,2022-01-27,2024-07-31,S629,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1350.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000843,2023/02/24,cust830,2022/ON  009260,2022-12-05,2023-04-04,S707,Vertical Lifts,Diesel/Electric Vertical Lifts,1300.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000844,2023/02/24,cust81,2020/ON  009064,2020-12-09,2023-09-21,S618,Vertical Lifts,Electric Vertical Lifts,440.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000845,2023/02/24,cust81,2022/ON  006874,2022-09-08,2024-04-17,T87,Telehandlers,Fixed Telehandlers,1400.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000846,2023/02/24,cust94,2022/ON  009863,2023-01-18,2023-04-14,T74,Telehandlers,Rotating Telehandlers,2700.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000847,2023/02/24,cust366,2022/ON  009167,2022-12-01,2024-12-01,S690,Column Lifts,Column Lifts,230.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000848,2023/02/24,cust141,2023/ON  000085,2023-01-17,2023-06-28,S601,Vertical Lifts,Electric Vertical Lifts,325.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000850,2023/02/24,cust398,2023/ON  000384,2023-01-01,2023-05-31,S465,Vertical Lifts,Electric Vertical Lifts,450.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000851,2023/02/24,cust114,2022/ON  000797,2022-01-18,2024-12-31,P92,Truck Mounted Platforms,Truck Mounted Articulated Platforms,1250.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000852,2023/02/24,cust114,2022/ON  002391,2022-04-05,2024-12-31,S574,Vertical Lifts,Electric Vertical Lifts,560.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000854,2023/02/24,cust91,2021/ON  007757,2021-10-11,2023-06-28,S270,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000855,2023/02/24,cust91,2020/ON  005838,2020-09-09,2024-07-29,S307,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000856,2023/02/24,cust92,2022/ON  008344,2022-11-08,2023-07-28,S519,Vertical Lifts,Electric Vertical Lifts,625.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000893,2023/02/28,cust118,2022/ON  000404,2022-01-24,2023-02-27,T142,Telehandlers,Rotating Telehandlers,1866.6,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000914,2023/02/28,cust345,2022/ON  007976,2022-10-20,2023-03-09,S338,Rotating Boom Lifts,Articulated Electric Boom Lifts,1300.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000916,2023/02/28,cust197,2023/ON  000351,2023-01-20,2023-03-17,S340,Rotating Boom Lifts,Articulated Electric Boom Lifts,2200.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000917,2023/02/28,cust197,2023/ON  000047,2023-01-10,2023-03-16,S768,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,2300.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000918,2023/02/28,cust826,2022/ON  006089,2022-08-10,2023-04-29,S617,Vertical Lifts,Electric Vertical Lifts,550.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000926,2023/02/28,cust530,2022/ON  008102,2022-11-14,2023-06-28,T163,Telehandlers,Rotating Telehandlers,4000.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000934,2023/02/28,cust46,2022/ON  003987,2022-06-01,2024-01-30,T147,Telehandlers,Rotating Telehandlers,2750.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000936,2023/02/28,cust139,2023/ON  000203,2023-01-12,2023-04-28,T158,Telehandlers,Fixed Telehandlers,1250.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000938,2023/02/28,cust194,2022/ON  009749,2023-01-10,2023-03-10,T113,Telehandlers,Rotating Telehandlers,2800.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000941,2023/02/28,cust30,2023/ON  000298,2023-01-18,2023-04-06,S700,Vertical Lifts,Electric Vertical Lifts,760.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000951,2023/02/28,cust1132,2023/ON  000048,2023-01-09,2024-03-25,S659,Vertical Lifts,Electric Vertical Lifts,600.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000952,2023/02/28,cust192,2022/ON  001016,2022-02-14,2023-09-02,S623,Vertical Lifts,Electric Vertical Lifts,660.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000962,2023/02/28,cust252,2022/ON  009100,2022-12-01,2023-03-21,S251,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1500.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000966,2023/02/28,cust404,2022/ON  002352,2022-04-04,2023-03-27,S619,Vertical Lifts,Electric Vertical Lifts,540.0,ADN,20.0,GG,20.0,GG,2.0
2023,IT  000967,2023/02/28,cust42,2023/ON  000473,2023-01-30,2023-04-22,S708,Vertical Lifts,Diesel/Electric Vertical Lifts,850.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000968,2023/02/28,cust42,2023/ON  000472,2023-01-30,2023-04-22,S726,Vertical Lifts,Diesel/Electric Vertical Lifts,850.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000969,2023/02/28,cust42,2022/ON  006084,2022-08-29,2023-03-23,S732,Vertical Lifts,Diesel/Electric Vertical Lifts,850.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000970,2023/02/28,cust42,2022/ON  009114,2022-11-29,2023-06-26,S733,Vertical Lifts,Diesel/Electric Vertical Lifts,850.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000971,2023/02/28,cust42,2022/ON  002829,2022-04-21,2023-04-18,S745,Vertical Lifts,Diesel/Electric Vertical Lifts,850.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000972,2023/02/28,cust859,2022/ON  007766,2022-10-20,2023-03-06,C04,Electric Cranes,Electric Cranes,5500.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000992,2023/02/28,cust68,2020/ON  002798,2020-05-19,2023-12-19,S631,Rotating Boom Lifts,Articulated Electric Boom Lifts,2300.0,ADN,20.0,GG,1.0,MES,2.0
2023,IT  000996,2023/02/28,cust69,2020/ON  002476,2020-05-26,2023-08-11,S289,Rotating Boom Lifts,Articulated Electric Boom Lifts,2450.0,ADN,20.0,GG,1.0,MES,2.0
